Date,AccountValue
2009-11-11,99190.0
2009-11-12,99114.0
2009-11-13,99163.0
2009-11-16,99285.0
2009-11-17,99292.0
2009-11-18,99288.0
2009-11-19,99175.0
2009-11-20,99198.0
2009-11-23,99228.0
2009-11-24,99234.0
2009-11-25,99261.0
2009-11-27,99147.0
2009-11-30,99165.0
2009-12-01,99271.0
2009-12-02,99289.0
2009-12-03,99224.0
2009-12-04,99290.0
2009-12-07,99266.0
2009-12-08,99178.0
2009-12-09,99211.0
2009-12-10,99251.0
2009-12-11,99302.0
2009-12-14,99352.0
2009-12-15,99304.0
2009-12-16,99305.0
2009-12-17,99172.0
2009-12-18,99258.0
2009-12-21,99348.0
2009-12-22,99377.0
2009-12-23,99389.0
2009-12-24,100745.0
2009-12-28,100745.0
2009-12-29,100669.0
2009-12-30,100667.0
2009-12-31,100604.0
2010-01-04,100703.0
2010-01-05,100733.0
2010-01-06,100684.0
2010-01-07,100721.0
2010-01-08,100715.0
2010-01-11,100707.0
2010-01-12,100625.0
2010-01-13,100675.0
2010-01-14,100681.0
2010-01-15,100643.0
2010-01-19,100685.0
2010-01-20,100626.0
2010-01-21,100466.0
2010-01-22,100295.0
2010-01-25,100311.0
2010-01-26,100286.0
2010-01-27,100357.0
2010-01-28,100209.0
2010-01-29,100135.0
2010-02-01,100252.0
2010-02-02,100352.0
2010-02-03,100322.0
2010-02-04,100090.0
2010-02-05,100085.0
2010-02-08,100071.0
2010-02-09,100158.0
2010-02-10,100125.0
2010-02-11,100223.0
2010-02-12,100185.0
2010-02-16,100316.0
2010-02-17,100380.0
2010-02-18,100404.0
2010-02-19,100461.0
2010-02-22,100410.0
2010-02-23,100338.0
2010-02-24,100380.0
2010-02-25,100362.0
2010-02-26,100353.0
2010-03-01,100434.0
2010-03-02,100477.0
2010-03-03,100467.0
2010-03-04,100497.0
2010-03-05,100598.0
2010-03-08,100613.0
2010-03-09,100617.0
2010-03-10,100660.0
2010-03-11,100691.0
2010-03-12,100707.0
2010-03-15,100720.0
2010-03-16,100755.0
2010-03-17,100748.0
2010-03-18,100767.0
2010-03-19,100826.0
2010-03-22,100022.0
2010-03-23,100063.0
2010-03-24,100041.0
2010-03-25,100043.0
2010-03-26,100043.0
2010-03-29,100084.0
2010-03-30,100093.0
2010-03-31,100064.0
2010-04-01,100120.0
2010-04-05,100216.0
2010-04-06,100240.0
2010-04-07,100172.0
2010-04-08,100227.0
2010-04-09,100266.0
2010-04-12,100292.0
2010-04-13,100283.0
2010-04-14,100385.0
2010-04-15,100395.0
2010-04-16,100345.0
2010-04-19,100377.0
2010-04-20,100436.0
2010-04-21,100420.0
2010-04-22,100428.0
2010-04-23,100452.0
2010-04-26,100471.0
2010-04-27,100270.0
2010-04-28,100340.0
2010-04-29,100460.0
2010-04-30,100356.0
2010-05-03,100463.0
2010-05-04,100315.0
2010-05-05,100261.0
2010-05-06,99902.0
2010-05-07,100006.0
2010-05-10,100266.0
2010-05-11,100255.0
2010-05-12,100300.0
2010-05-13,100207.0
2010-05-14,100080.0
2010-05-17,100079.0
2010-05-18,99994.0
2010-05-19,100020.0
2010-05-20,99876.0
2010-05-21,99967.0
2010-05-24,99967.0
2010-05-25,99834.0
2010-05-26,99764.0
2010-05-27,99905.0
2010-05-28,99806.0
2010-06-01,99696.0
2010-06-02,99856.0
2010-06-03,99860.0
2010-06-04,99648.0
2010-06-07,99574.0
2010-06-08,99639.0
2010-06-09,99599.0
2010-06-10,99785.0
2010-06-11,99816.0
2010-06-14,99824.0
2010-06-15,99937.0
2010-06-16,99912.0
2010-06-17,99914.0
2010-06-18,99922.0
2010-06-21,99893.0
2010-06-22,99774.0
2010-06-23,99759.0
2010-06-24,99666.0
2010-06-25,99685.0
2010-06-28,99685.0
2010-06-29,99545.0
2010-06-30,99485.0
2010-07-01,99475.0
2010-07-02,99427.0
2010-07-06,99436.0
2010-07-07,99642.0
2010-07-08,99686.0
2010-07-09,99725.0
2010-07-12,99755.0
2010-07-13,99838.0
2010-07-14,99864.0
2010-07-15,99896.0
2010-07-16,99734.0
2010-07-19,99723.0
2010-07-20,99737.0
2010-07-21,99676.0
2010-07-22,99787.0
2010-07-23,99800.0
2010-07-26,100917.0
