Date,AccountValue
2009-06-29,98625.0
2009-06-30,98634.0
2009-07-01,98540.0
2009-07-02,98400.0
2009-07-06,98387.0
2009-07-07,98258.0
2009-07-08,98214.0
2009-07-09,98256.0
2009-07-10,98241.0
2009-07-13,98436.0
2009-07-14,98471.0
2009-07-15,98681.0
2009-07-16,98729.0
2009-07-17,98796.0
2009-07-20,98839.0
2009-07-21,98857.0
2009-07-22,98859.0
2009-07-23,98991.0
2009-07-24,99008.0
2009-07-27,98995.0
2009-07-28,98997.0
2009-07-29,98973.0
2009-07-30,99020.0
2009-07-31,99061.0
2009-08-03,99097.0
2009-08-04,99134.0
2009-08-05,99120.0
2009-08-06,99108.0
2009-08-07,99173.0
2009-08-10,99177.0
2009-08-11,99140.0
2009-08-12,99149.0
2009-08-13,99173.0
2009-08-14,99176.0
2009-08-17,99081.0
2009-08-18,99163.0
2009-08-19,99213.0
2009-08-20,99263.0
2009-08-21,98998.0
2009-08-24,98400.0
2009-08-25,98421.0
2009-08-26,98405.0
2009-08-27,98439.0
2009-08-28,98436.0
2009-08-31,98388.0
2009-09-01,98218.0
2009-09-02,98202.0
2009-09-03,98232.0
2009-09-04,98327.0
2009-09-08,98388.0
2009-09-09,98463.0
2009-09-10,98516.0
2009-09-11,98497.0
2009-09-14,98553.0
2009-09-15,98604.0
2009-09-16,98709.0
2009-09-17,98696.0
2009-09-18,98781.0
2009-09-21,98729.0
2009-09-22,98775.0
2009-09-23,98701.0
2009-09-24,98616.0
2009-09-25,98565.0
2009-09-28,98709.0
2009-09-29,98703.0
2009-09-30,98679.0
2009-10-01,98476.0
2009-10-02,98387.0
2009-10-05,98513.0
2009-10-06,98657.0
2009-10-07,98666.0
2009-10-08,98732.0
2009-10-09,98777.0
2009-10-12,98808.0
2009-10-13,98804.0
2009-10-14,98963.0
2009-10-15,98974.0
2009-10-16,98874.0
2009-10-19,98965.0
2009-10-20,98934.0
2009-10-21,98778.0
2009-10-22,98947.0
2009-10-23,98821.0
2009-10-26,98759.0
2009-10-27,98714.0
2009-10-28,98505.0
2009-10-29,98729.0
2009-10-30,98503.0
2009-11-02,98544.0
2009-11-03,98550.0
2009-11-04,98615.0
2009-11-05,98744.0
2009-11-06,98764.0
2009-11-09,98943.0
2009-11-10,98991.0
2009-11-11,99033.0
2009-11-12,98957.0
2009-11-13,99006.0
2009-11-16,99128.0
2009-11-17,99135.0
2009-11-18,99131.0
2009-11-19,99018.0
2009-11-20,99041.0
2009-11-23,99071.0
2009-11-24,99077.0
2009-11-25,99104.0
2009-11-27,98990.0
2009-11-30,99008.0
2009-12-01,99114.0
2009-12-02,99132.0
2009-12-03,99067.0
2009-12-04,99133.0
2009-12-07,99109.0
2009-12-08,99021.0
2009-12-09,99054.0
2009-12-10,99094.0
2009-12-11,99145.0
2009-12-14,99195.0
2009-12-15,99147.0
2009-12-16,99148.0
2009-12-17,99015.0
2009-12-18,99101.0
2009-12-21,99191.0
2009-12-22,99220.0
2009-12-23,99232.0
2009-12-24,98973.0
2009-12-28,98964.0
2009-12-29,98988.0
2009-12-30,98998.0
2009-12-31,98940.0
2010-01-04,99037.0
2010-01-05,99054.0
2010-01-06,99008.0
2010-01-07,99043.0
2010-01-08,99038.0
2010-01-11,99055.0
2010-01-12,99001.0
2010-01-13,99025.0
2010-01-14,99030.0
2010-01-15,99037.0
2010-01-19,99084.0
2010-01-20,99025.0
2010-01-21,98850.0
2010-01-22,98649.0
2010-01-25,98700.0
2010-01-26,98665.0
2010-01-27,98721.0
2010-01-28,98588.0
2010-01-29,98529.0
2010-02-01,98636.0
2010-02-02,98738.0
2010-02-03,98692.0
2010-02-04,98451.0
2010-02-05,98455.0
2010-02-08,98435.0
2010-02-09,98545.0
2010-02-10,98495.0
2010-02-11,98595.0
2010-02-12,98566.0
2010-02-16,98695.0
2010-02-17,98768.0
2010-02-18,98802.0
2010-02-19,98850.0
2010-02-22,98803.0
2010-02-23,98726.0
2010-02-24,98775.0
2010-02-25,98758.0
2010-02-26,98745.0
2010-03-01,98834.0
2010-03-02,98866.0
2010-03-03,98866.0
2010-03-04,98901.0
2010-03-05,99005.0
2010-03-08,99020.0
2010-03-09,99027.0
2010-03-10,99067.0
2010-03-11,99096.0
2010-03-12,99115.0
2010-03-15,99129.0
2010-03-16,99171.0
2010-03-17,99165.0
2010-03-18,99147.0
2010-03-19,99236.0
2010-03-22,98026.0
2010-03-23,98067.0
2010-03-24,98045.0
2010-03-25,98047.0
2010-03-26,98047.0
2010-03-29,98088.0
2010-03-30,98097.0
2010-03-31,98068.0
2010-04-01,98124.0
2010-04-05,98220.0
2010-04-06,98244.0
2010-04-07,98176.0
2010-04-08,98231.0
2010-04-09,98270.0
2010-04-12,98296.0
2010-04-13,98287.0
2010-04-14,98389.0
